date,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60
1990-03-31,0.0,-0.0013934139430477471,-0.0007163855742716302,0.00037722457015146316,0.0014856940443868233,0.002500936523485861,0.003396281954259922,0.004170579543526953,0.004830889113436335,0.005386402285967207,0.005846135343672482,0.006218034108448692,0.006508644608101022,0.006723015026062151,0.006864686854153548,0.006935711572480088,0.006936662882379041,0.006866629320635628,0.0067231783696874575,0.006502285373245167,0.006198220612347358,0.005803386630639992,0.00530809562664071,0.004700273479126105,0.003965072584724297,0.003084369865675368,0.0020361186063372755,0.0007935125834157702,-0.0006760925675786816,-0.002412573780844099,-0.00446484774555346,-0.006893219716083768,-0.009772445405338823,-0.01319573432519814,-0.017279999034922715,-0.02217275659054288,-0.02806122484441706,-0.03518433892973495,-0.04384865814180899,-0.054449461814352534,-0.06749877334116021,-0.08366264274180817,-0.10381081193045415,-0.12908295281711574,-0.16097710031825335,-0.20146782645048864,-0.253164287734081,-0.3195217547099586,-0.4051249071921993,-0.5160674662743981,-0.6604611920712203,-0.8491186562601577,-1.0964695131104918,-1.421790605865976,-1.8508579950679989,-2.418166358639939,-3.1699115288539566,-4.167999699069039,-5.495438120708947,-7.263585099213543
1990-06-30,0.0,-0.0014993721462584902,-0.0008053877855419278,0.00033180933937301815,0.0014732068626252398,0.002499233008202442,0.0033821046001463184,0.004123325020570903,0.00473362415945186,0.00522576827847436,0.005611840058843354,0.005902227883774536,0.006105304253905777,0.006227382188252417,0.0062727734727078405,0.006243870139518354,0.006141213009516977,0.005963529957823829,0.005707734670134648,0.005368879617149325,0.004940057275637039,0.0044122423661535765,0.003774065495578849,0.0030115051752829802,0.0021074806088800385,0.0010413216226468902,-0.00021191579209263456,-0.00168233025725871,-0.0034063077762473137,-0.005427980358343187,-0.007801108532773285,-0.01059151794717865,-0.013880263113843778,-0.0177677485813921,-0.022379114251503587,-0.02787129378156042,-0.03444229181200448,-0.04234340894658362,-0.05189538886747274,-0.06350979101562754,-0.0777173335803807,-0.09520554366757063,-0.1168688462873398,-0.14387529094023466,-0.17775554787550135,-0.2205217317495553,-0.27482619826483634,-0.34417393802651597,-0.43320686907760175,-0.5480846197506232,-0.6969948546534445,-0.8908375804109597,-1.1441431867103573,-1.4763045963565127,-1.9132316535256013,-2.489573249305555,-3.251703006627243,-4.261732123386217,-5.602904270468383,-7.386850441619015
1990-09-30,0.0,-0.0012255832252196924,-0.0005334286014388734,0.0005907971640919385,0.001759304839433748,0.00285747968130641,0.0038518635730225848,0.004736382922759047,0.00551462558414037,0.006193240218910337,0.00677927812810758,0.007279082624016497,0.007697827156044196,0.008039333098426069,0.00830600493979504,0.008498807558152313,0.008617248738024066,0.008659347562146341,0.008621577128213834,0.008498773135622209,0.008284000470336034,0.00796836897125705,0.007540787477162081,0.00698764210056077,0.006292380326706162,0.005434976710701145,0.004391248209214646,0.003131976925856303,0.0016217844393775493,-0.00018231619943059885,-0.0023327887787312623,-0.004893992582907014,-0.007945324205426998,-0.011585312442277985,-0.01593697253003032,-0.021154828104421597,-0.02743414593406955,-0.03502311154164906,-0.04423891913139238,-0.055489078123890215,-0.06929967972389191,-0.08635295885633049,-0.10753728133038588,-0.1340137529448005,-0.1673050802159049,-0.20941423768695494,-0.2629830841947163,-0.3315045486243479,-0.41960668232663556,-0.5334331648788775,-0.6811533102750887,-0.8736460035392575,-1.1254173156448801,-1.455832161584004,-1.8907681205235658,-2.4648369052825925,-3.22436928952214,-4.231427075586842,-5.56919698136334,-7.3492443218681665
1990-12-31,0.0,-0.001167818915872143,-0.000553501990631311,0.00046170070006067154,0.0015148542832552764,0.0024990253293002695,0.003383882812859673,0.004164912550769562,0.004846555180059595,0.005435920340328179,0.005940275884736876,0.0063660221298516145,0.006718286352708366,0.0070007814372768234,0.007215772277124666,0.0073640777174749095,0.007445073073944708,0.007456675138000662,0.007395299066991823,0.007255779453217634,0.007031248322686534,0.0067129617840755995,0.006290064905743173,0.005749281206997331,0.005074508778070683,0.004246299207347454,0.003241187759138453,0.0020308330002139774,0.0005809104868559484,-0.0011503129244384291,-0.0032138215955427457,-0.005672239910450627,-0.008602939518637352,-0.012102094200883803,-0.016289987775764764,-0.02131798245450657,-0.02737769158735126,-0.034713083635116576,-0.04363648931171577,-0.05454981249979414,-0.06797268640469517,-0.08457990801844761,-0.10525127813929216,-0.1311380406398418,-0.163751547175786,-0.2050816982612702,-0.2577552984265188,-0.3252479406022234,-0.4121677106783876,-0.5246352917212197,-0.6707935066125142,-0.8614907194843865,-1.111197832708257,-1.4392392314175633,-1.8714457796256987,-2.4423753379677144,-3.1982965915577792,-4.201199747882663,-5.5341889564683155,-7.308734295225919
1991-03-31,0.0,-0.0014293662204369895,-0.0006427527029834804,0.0006049964136688318,0.0018785556483395666,0.0030578230729096795,0.004111957861395205,0.005038660094110463,0.00584498681760974,0.006540500975002778,0.007134641138541703,0.007635696351774315,0.008050431991069501,0.008383984157590924,0.008639858342983198,0.00881995823660875,0.008924609788341129,0.008952563138763678,0.00890096263791515,0.008765278005480298,0.008539190016000522,0.008214422927750695,0.00778051360761145,0.007224504006815763,0.00653053918344676,0.005679347161076181,0.0046475691209664285,0.003406898134374496,0.0019229710174038725,0.00015393981029633574,-0.001951374661323023,-0.004455876715139091,-0.007437309527407808,-0.010992317986987368,-0.015241766305048601,-0.0203377180194897,-0.026472622605416968,-0.0338914358358336,-0.042907646197373694,-0.05392450837848065,-0.06746322577546615,-0.08420041564358452,-0.10501798478115934,-0.1310696101831543,-0.1638694517160156,-0.2054106487347509,-0.2583237395087087,-0.3260886199319777,-0.4133183340062491,-0.5261392773613272,-0.6727008546385467,-0.8638590134937563,-1.114093394736127,-1.4427384537717842,-1.8756366611032291,-2.4473592561809894,-3.2041903480367275,-4.208137928329818,-5.542326655152604,-7.318250260146319
1991-06-30,0.0,-0.00162905054977458,-0.0005458877071842713,0.0011153586648138258,0.002801265418389619,0.004353435690418371,0.00573051156918114,0.006929894324732844,0.007961949598398098,0.008840506293543791,0.009579141617593177,0.010189725862793111,0.010681899825297513,0.011062941044562777,0.011337782056418624,0.011509073088491799,0.011577238754469726,0.01154050417635312,0.01139487752078916,0.011134080585416442,0.01074942016806854,0.010229592021786582,0.009560406892962045,0.00872442465676549,0.00770047783600529,0.006463059560435601,0.004981542867258257,0.0032191875489727684,0.001131876684257828,-0.0013334935887549457,-0.004241072096115697,-0.007668692141181509,-0.011711269630945792,-0.016485194798614634,-0.022134029688276144,-0.028835926641482715,-0.036813320805761995,-0.04634563400724052,-0.057785974090525855,-0.07158314438649444,-0.08831072102525266,-0.10870554995043619,-0.13371881258967672,-0.16458387896277987,-0.20290660341296035,-0.2507856473942786,-0.3109730057557545,-0.3870883964245753,-0.48390585617027515,-0.6077371817356793,-0.7669453242328017,-0.97263223710434,-1.2395610068243157,-1.5873927251784463,-2.0423463307618857,-2.6394270326403455,-3.425419269966268,-4.462907958673035,-5.835683098167048,-7.656005838808238
1991-09-30,0.0,-0.001695733316558111,-0.0007673858784988108,0.0007405011456118674,0.002292239546089328,0.0037318395288341993,0.005016811666283816,0.006142694675360667,0.007117996705362742,0.007954885635259916,0.008665508416504764,0.009260524600509551,0.00974856208334502,0.010136062619821237,0.010427283638086655,0.010624349318670366,0.010727300110088073,0.010734115513243679,0.010640696573504617,0.010440799305298988,0.010125911523844885,0.009685064772455843,0.009104570855556077,0.00836766911569524,0.0074540659635580556,0.006339342031257467,0.004994194249388392,0.003383469540319012,0.0014649328401944023,-0.0008123063163667996,-0.003509808905071521,-0.006702396001315121,-0.010481488928695867,-0.01495943374429945,-0.02027512083643508,-0.02660131327113487,-0.0341542350573092,-0.04320615453742395,-0.054101944541680054,-0.06728093111969684,-0.08330578527915669,-0.10290080578961934,-0.1270027376184947,-0.1568283397108167,-0.19396435143961932,-0.24048743538961787,-0.2991242650897694,-0.3734654085528585,-0.46825133984953826,-0.5897552059172321,-0.7462954425302618,-0.9489227235779231,-1.2123410541457793,-1.55614344464202,-2.006470368628679,-2.598236588415943,-3.3781222687987436,-4.408592091409754,-5.773297397899281,-7.584339411008272
1991-12-31,0.0,-0.0015079349475064854,-0.000718065154896759,0.0005961974577542092,0.001960851418754253,0.0032351594348785373,0.004379827703802165,0.005390028267015123,0.006272800074513904,0.007038556791064639,0.007697706946374505,0.008259304880677998,0.008730552926632495,0.0091166645562578,0.009420872184316274,0.009644480000448014,0.009786914355508068,0.009845748135114019,0.009816686394846307,0.009693504993438323,0.009467935088564729,0.009129485547247969,0.008665193164239929,0.008059287253635687,0.007292750608308918,0.006342752753448602,0.0051819234326703975,0.0037774237520772636,0.002089758537493512,7.125510892877496e-05,-0.0023358906661432102,-0.0052021325386382156,-0.00861383085361235,-0.012677480395428528,-0.017525217893231283,-0.02332202052959157,-0.03027514397170581,-0.0386465320686246,-0.04876917631179547,-0.06106873278053703,-0.07609214627190909,-0.09454562420629961,-0.11734509855717118,-0.14568338221370844,-0.18111966066245574,-0.22569888689462386,-0.28211123687796563,-0.35390526341646295,-0.44577306555722673,-0.5639320833257344,-0.7166365915770809,-0.9148633538257376,-1.1732312196261063,-1.5112350716130198,-1.954902288858628,-2.5390172689646353,-3.310109881107988,-4.330471506805297,-5.683553632162054,-7.481226966117197
1992-03-31,0.0,-0.0029968659231236136,-0.0013822993020388072,0.0011859034367625726,0.003781212813992074,0.0061467727637542074,0.00821997994547203,0.01000110245801323,0.011510762745184977,0.012774544984309938,0.013817100968636122,0.014659924804424261,0.01532062646911149,0.015812822116055468,0.016146259780946276,0.016327009053576667,0.016357635987135653,0.01623732664194403,0.015961941712340492,0.01552399269701367,0.014912532525620137,0.014112952990215796,0.013106678897889676,0.011870745006062312,0.010377236578189328,0.008592567605788602,0.006476561980010849,0.003981291556474198,0.0010496102985324413,-0.002386695633863546,-0.006409247390616428,-0.011116041621363114,-0.016625230865702223,-0.023079958643044993,-0.03065457019689679,-0.039562624372220224,-0.050067271542848346,-0.062494748729874754,-0.07725199199884875,-0.09484969929760936,-0.11593262285363454,-0.14131946773446355,-0.17205557413541592,-0.2094826352455672,-0.2553311440992974,-0.3118431980228575,-0.38193588817520174,-0.4694189931010465,-0.5792853871938108,-0.718098882209472,-0.8945127008900806,-1.1199631883916863,-1.409598712549893,-1.783524352732697,-2.2684707678678833,-2.9000330450443057,-3.7256757004452186,-4.808767835858961,-6.234003815340924,-8.114687900228661
1992-06-30,0.0,-0.0017842817524581778,-0.0006944875216289628,0.0010624358732535671,0.002891442451883122,0.004612511326919477,0.006172890913582314,0.007563683389885528,0.008791544637737653,0.0098679505648544,0.01080485496829478,0.011612902391475714,0.01230072323741991,0.012874696494415222,0.013338907256483366,0.013695172293294186,0.013943072566695157,0.014079961968436625,0.014100935593737353,0.013998746930154772,0.013763665262208444,0.01338326414498104,0.012842129771650342,0.012121474725912247,0.011198637948378623,0.010046445527080151,0.008632398736548821,0.006917644996307648,0.0048556732660958585,0.00239065671475492,-0.0005446592231112338,-0.004031658086536084,-0.008169321205366162,-0.013078700427593216,-0.018908708491306485,-0.025843644101097994,-0.03411300683747859,-0.044004341681603845,-0.05588010008008891,-0.0701998354716676,-0.08754949476077623,-0.10868016194669877,-0.13455940789058207,-0.16643947080901983,-0.20594792938761136,-0.2552084606969672,-0.31700186830473287,-0.39498105083102153,-0.4939582655837092,-0.6202893403755863,-0.7823879573910753,-0.9914145278636504,-1.262199508079782,-1.6144816402265076,-2.074569374254725,-2.677571116703035,-3.470390298438952,-4.515749056584853,-5.897595654613365,-7.728373800478041
