date,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60
1980-03-31,0.0,0.008888281596951375,0.014972459290378992,0.019116991151689272,0.02191620699784405,0.023782544986879234,0.025005040984582824,0.02578824512053049,0.02627825873136952,0.026580276437545486,0.026770503675645915,0.026904331320243155,0.027022004439485436,0.027152601618555344,0.02731686619263833,0.027529250217800727,0.027799413083759494,0.028133337971880598,0.028534177027881677,0.029002901140990148,0.029538806720634483,0.03013991598693891,0.03080329650831659,0.031525318352933596,0.03230186215749005,0.03312848791311565,0.034000571825092474,0.03491341688395469,0.03586234156218765,0.03684275016815179,0.03785018774118054,0.03888038188672803,0.03992927357848501,0.040993038661689435,0.042068101555301746,0.043151142454526115,0.04423909916862079,0.04532916458478656,0.04641878062223462,0.04750562942798345,0.048587622465240815,0.04966288805481421,0.05072975784872842,0.051786752642269215,0.05283256786533688,0.05386605903572311,0.054886227405198246,0.055892205983647,0.0568832460864542,0.057858704515481224,0.0588180314538511,0.05976075912896009,0.06068649127624738,0.061594893417894016,0.06248568395541756,0.06335862606272952,0.06421352035630246,0.0650501983113467,0.06586851638704505,0.06666835081967493
1980-06-30,0.0,0.00395133023866838,0.007200614778916703,0.009932096008340552,0.01227467422056644,0.014319655901740003,0.016132788717998905,0.017762348357194507,0.01924455419461507,0.020607196689546067,0.021872073342206963,0.02305663218058024,0.02417508815380287,0.025239188665938758,0.02625874529989894,0.027242009532984182,0.02819594419124774,0.029126425058386918,0.03003839549943435,0.03093598924113565,0.03182263129171554,0.03270112353756116,0.03357371926137478,0.03444218930993883,0.03530788164711214,0.03617177538806552,0.03703453000779853,0.03789653017131489,0.03875792649024166,0.03961867243415483,0.0404785575892953,0.041337237445838275,0.042194259896250155,0.04304908863433131,0.04390112365284427,0.044749719044576676,0.04559419831595385,0.04643386742338573,0.047268025740406255,0.04809597515864463,0.04891702751821211,0.049730510553710014,0.0505357725312789,0.05133218574038286,0.052119148991771266,0.05289608926062505,0.05366246260155349,0.05441775445007332,0.05516147941363515,0.05589318064426995,0.05661242887458821,0.05731882118921301,0.05801197959478668,0.05869154944345631,0.05935719775720434,0.06000861149352326,0.06064549578671069,0.061267572193448416,0.06187457696629582,0.06246625937423423
1980-09-30,0.0,0.005724594285658038,0.010193266639832277,0.013742284780591599,0.016608152383535385,0.018959621030934473,0.020919132961991452,0.02257716161211984,0.024001822489739325,0.025245345152277693,0.026348462233193468,0.02734341351964112,0.028256026087737682,0.029107175329908253,0.029913828903775863,0.030689807881015205,0.031446354616892686,0.03219256720221969,0.03293574064143172,0.03368164175135968,0.03443473598466987,0.03519837849561609,0.03597497782229647,0.036766137920216005,0.03757278251980116,0.03839526460891701,0.039233463066913915,0.04008686796820103,0.04095465574177258,0.041835755158016644,0.042728904974487,0.043632703980458334,0.04454565411752559,0.045466197308088596,0.046392746587459704,0.04732371210368666,0.04825752251913305,0.04919264231787636,0.050127585492393045,0.05106092605166568,0.0519913057609388,0.05291743949119934,0.05383811852446032,0.054752212129474176,0.055658667691951574,0.05655650965401578,0.05744483748971746,0.05832282291714612,0.05918970652311768,0.06004479395366122,0.060887451802587686,0.06171710331129255,0.06253322397557456,0.06333533713958664,0.06412300964299125,0.06489584757488323,0.06565349217697397,0.06639561592880186,0.0671219188392462,0.06783212496127555
1980-12-31,0.0,0.007514236640571881,0.012889156265717822,0.016767210511268976,0.019591525424080658,0.02167086124874326,0.023222759228803916,0.02440227463304022,0.025321201636093943,0.026061018945003595,0.026681675978196054,0.02722761168579617,0.02773192214508685,0.02821928185024436,0.02870801978758962,0.02921161750881257,0.029739808155622008,0.03029939695924183,0.030894884879996518,0.03152895108851703,0.03220283255989098,0.03291662729597193,0.03366953972570216,0.034460081412131735,0.03528623648851577,0.036145598699822076,0.03703548516741899,0.03795303077191059,0.03889526619136992,0.03985918202350118,0.04084178098141297,0.04184011982974016,0.04285134248404386,0.04387270550675544,0.04490159708052309,0.045935550413314916,0.046972252421487865,0.04800954844227191,0.04904544364252307,0.05007810171409108,0.05110584137641641,0.05212713114318586,0.05314058275149108,0.0541449435985962,0.05513908848284477,0.05612201090120135,0.057092814116207105,0.058050702169516855,0.058994970987446584,0.05992499969585959,0.060840242237009026,0.06174021935938274,0.06262451103291111,0.0634927493258487,0.06434461176598263,0.06517981519731886,0.06599811013382817,0.06679927560398405,0.06758311447349898,0.0683494492286757
1981-03-31,0.0,0.00587094366936701,0.010663357615551095,0.014632385604901918,0.0179616891919777,0.02078599026669313,0.0232062703046782,0.02529996749582042,0.02712781876246842,0.02873846794156823,0.030171590915673688,0.03146003634764828,0.03263131208878724,0.03370863556131616,0.03471169256364107,0.035657200166666334,0.03655933711014464,0.03743008373279125,0.03827949927919212,0.039115954993228536,0.0399463351363326,0.04077621390668565,0.04161001348462022,0.042451146624842076,0.043302146045887446,0.04416478212141056,0.045040169914280295,0.045928866316551936,0.04683095790059752,0.047746140004573945,0.04867378753901433,0.0496130179906758,0.05056274710179545,0.051521737709287474,0.05248864223412497,0.053462039313375675,0.054440465064767324,0.055422439465884876,0.05640648831737875,0.05739116124246563,0.05837504615429093,0.05935678059919858,0.060335060358413836,0.06130864566382227,0.062276365356069424,0.06323711928566207,0.06418987923057985,0.06513368857747215,0.06606766098809938,0.06699097824849214,0.06790288747549297,0.06880269783401023,0.0696897768985022,0.07056354677394455,0.07142348007480037,0.07226909584528299,0.07309995549042964,0.0739156587751261,0.07471583993717484,0.07550016395070316
1981-06-30,0.0,0.007083672574536154,0.012527276287897932,0.016768596177944073,0.020116413608177064,0.022791885415492943,0.024956162479059588,0.02672883386528696,0.02820028949684944,0.02944005748290615,0.03050247383860781,0.03143057907642391,0.032258831157189014,0.0330150240383026,0.033721669571644755,0.03439701401757703,0.03505580339446307,0.035709874128810756,0.03636862039718111,0.037039372842512144,0.037727712180680315,0.038437733732899534,0.03917227390167623,0.0399331062404784,0.040721112508638205,0.041536432590470046,0.04237859614687334,0.04324663819368034,0.044139200351802896,0.04505461921390928,0.045991003069477496,0.04694629808990636,0.04791834497466306,0.04890492698282045,0.049903810211798266,0.05091277693036063,0.0519296527221207,0.0529523281468046,0.0539787755782631,0.05500706183029966,0.05603535713383907,0.05706194098203421,0.058085205313958055,0.05910365546292487,0.06011590925258148,0.061120694583006466,0.06211684581039008,0.06310329918761037,0.06407908759928291,0.06504333479369129,0.06599524928540969,0.06693411807636601,0.06785930031949958,0.06877022102794035,0.069666364913668,0.07054727042277134,0.07141252401958419,0.07226175475898824,0.0730946291749015,0.07391084650327384
1981-09-30,0.0,0.006838895293995534,0.012550953085417565,0.017361141396821655,0.02143832655321745,0.024912272131101365,0.027885193725641994,0.030439551117913494,0.032643299137070925,0.03455344243835018,0.03621846503166866,0.0376800152112156,0.03897409804920485,0.04013194192719771,0.041180648778376946,0.04214370015274438,0.043041366390300484,0.04389104977585913,0.04470758170440585,0.04550348673201783,0.04628922168755366,0.04707339495631856,0.047862969074781436,0.048663448531624603,0.04947905391065403,0.05031288307043315,0.05116705982215844,0.05204287046544519,0.0529408885199895,0.05386108801497082,0.054802945744604106,0.05576553295251291,0.056747596960209895,0.057747633300412354,0.05876394895128194,0.05979471729182338,0.06083802541161505,0.061891914410509036,0.06295441331707954,0.06402356723976016,0.06509746034320964,0.06617423421585099,0.06725210216402323,0.0683293599349223,0.06940439333549592,0.07047568317856226,0.07154180795136861,0.07260144456618435,0.07365336751781089,0.07469644673945451,0.07572964441653064,0.07675201098784865,0.07776268053540077,0.07876086573773153,0.07974585253762875,0.08071699465265593,0.08167370803680916,0.08261546538327778,0.08354179074184294,0.08445225430978406
1981-12-31,0.0,0.005422883091464284,0.010149352954441873,0.014285097526493887,0.01791490836132778,0.02110832424053878,0.023923700425856884,0.02641102888247379,0.028613857613935603,0.030570590141739434,0.03231536999205031,0.03387869245182852,0.03528783977912536,0.03656720379054071,0.037738537722998775,0.03882116443189679,0.03983215807734178,0.040786509873485796,0.04169728414582578,0.04257576812394083,0.04343161709876947,0.04427299546135828,0.045106713488542755,0.0459383593965398,0.04677242604047567,0.047612431623795706,0.0484610338461377,0.04932013702709677,0.05019099187283241,0.051074287686913314,0.051970236955954055,0.052878652358197276,0.053799016345769266,0.054730543537373014,0.05567223622751234,0.056622933371686474,0.057581353445621444,0.0585461316021048,0.059515851563071334,0.060489072688983764,0.061464352663923555,0.062440266224694674,0.06341542034703272,0.06438846628293847,0.06535810882127462,0.06632311311998901,0.06728230943341089,0.0682345960326402,0.06917894059161725,0.07011438028643034,0.07104002083110873,0.07195503464979905,0.07285865836301632,0.07375018974472176,0.07462898428739217,0.07549445149405601,0.07634605099950315,0.07718328860751567,0.07800571231699799,0.07881290839726646
1982-03-31,0.0,0.005870746175204916,0.010813936719844042,0.015005516406428054,0.01857947264199286,0.021640238851312957,0.024271230666328136,0.026540642428595107,0.028505368670883963,0.03021366545272529,0.031706973057413615,0.03302118352379112,0.034187541683718986,0.03523330452345391,0.036182241097477266,0.03705502694557569,0.03786956822646438,0.0386412783802139,0.039383321938745955,0.04010683470999914,0.040821126034278205,0.04153386653124097,0.0422512633094413,0.04297822371979715,0.043718508212462356,0.04447487257630085,0.04524919971505713,0.04604262108557376,0.04685562795114821,0.047688172660547284,0.04853976023262488,0.049409530596550594,0.05029633190142478,0.051198785362636445,0.05211534215392846,0.05304433288336001,0.05398401020870758,0.05493258515436057,0.0558882576887898,0.0568492421106601,0.057813787774081846,0.05878019566075454,0.0597468312801188,0.060712134349241054,0.06167462567299323,0.0626329116129932,0.0635856865014384,0.06453173332395586,0.06546992296436484,0.06639921227414361,0.06731864120067907,0.06822732918124087,0.06912447098418914,0.07000933215527169,0.07088124420502766,0.07173959965328823,0.07258384702852878,0.07341348590332777,0.0742280620323671,0.07502716264618631
1982-06-30,0.0,0.005819811373939027,0.010786239893000621,0.015045788801030191,0.018712929483016172,0.021879201079250565,0.024619569084541007,0.026996777046697465,0.02906430255553491,0.030868368422457965,0.03244932401728892,0.033842610678891064,0.03507945421838585,0.036187379194395644,0.037190607161921824,0.038110379441312514,0.03896523057629871,0.039771229135982814,0.04054219624631214,0.0412899081336794,0.042024286309085765,0.042753577336670706,0.04348452309399978,0.044222521826509,0.04497177997783017,0.0457354546411006,0.04651578645529482,0.04731422281834796,0.04813153137369541,0.048967903827595124,0.04982305025739102,0.05069628416701116,0.05158659863039941,0.052492733933686836,0.05341323718186561,0.05434651437581614,0.05529087549176158,0.05624457310900721,0.05720583513478564,0.058172892168870505,0.05914400003697415,0.06011745800235321,0.061091623140907284,0.06206492133759893,0.0630358553323259,0.0640030102123407,0.06496505671669763,0.06592075268663945,0.06686894296480071,0.06780855801600524,0.06873861151356321,0.06965819710754932,0.07056648456572641,0.07146271545366205,0.07234619849823133,0.07321630475811958,0.07407246270612536,0.07491415331098454,0.07574090519103141,0.07655228989822023
