date,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124
1961-06-30,0.026662541792874247,0.027040878324145957,0.027936189633822942,0.029010593894012,0.030092010235097565,0.031099933954224265,0.032003068961618863,0.03279545591885138,0.03348326051163393,0.03407764780823575,0.034591087752790656,0.03503556186280322,0.0354217977047274,0.035759038649049675,0.03605507584783653,0.03631639462352746,0.0365483580716073,0.036755389835579376,0.03694113922142935,0.037108622912688585,0.037260343033720694,0.037398383758019446,0.037524489517753584,0.037640127942612296,0.03774654037446232,0.03784478239667209,0.03793575639582524,0.03802023778957413,0.038098896225795084,0.0381723127871701,0.03824099401678625,0.03830538340666933,0.0383658708543833,0.03842280048567335,0.038476477157414146,0.03852717188977268,0.038575126425443466,0.03862055707386416,0.038663657966976385,0.03870460382842821,0.03874355233862676,0.038780646162595425,0.038816014695281204,0.038849775569113044,0.03888203596070284,0.03891289372719838,0.038942438397625595,0.03897075204034654,0.03899791002431859,0.039023981689014796,0.039049030935537715,0.039073116749532275,0.03909629366490375,0.0391186121760132,0.03914011910490712,0.03916085792920169,0.03918086907545324,0.03920019018218033,0.03921885633613789,0.03923690028496406,0.039254352628911,0.039271241994021135,0.03928759518881043,0.03930343734626263,0.03931879205271635,0.039333681465035124,0.0393481264172847,0.039362146517997534,0.03937576023897956,0.039388984996504964,0.039401837225649376,0.039414332448428666,0.03942648533633729,0.039438309767815954,0.03944981888112185,0.03946102512302496,0.03947194029370981,0.039482575588223254,0.03949294163477433,0.03950304853016163,0.0395129058725764,0.03952252279200545,0.039531907978436205,0.03954106970804718,0.039550015867549665,0.03955875397683116,0.03956729121003722,0.03957563441521587,0.03958379013263769,0.03959176461189459,0.039599563827871116,0.03960719349567424,0.03961465908459987,0.03962196583120794,0.03962911875157163,0.03963612265276107,0.039642982143616716,0.039649701644863054,0.03965628539860948,0.03966273747728097,0.03966906179201836,0.03967526210058444,0.039681342014809426,0.03968730500760702,0.039693154419589406,0.03969889346530798,0.03970452523914397,0.039710052720871886,0.03971547878091671,0.03972080618532436,0.0397260376004634,0.03973117559747496,0.039736222656486325,0.03974118117060274,0.039746053449691045,0.03975084172396749,0.0397555481474016,0.03976017480094699,0.03976472369560927,0.03976919677536052,0.03977359591990926,0.03977792294733425,0.03978217961658973,0.03978636762988948
1961-09-30,0.024922529693598924,0.026515612202727565,0.028009476901416596,0.029357644790627316,0.030547238272884983,0.031583093414690844,0.03247848979700889,0.03324989661056752,0.03391412419524131,0.03448689087925513,0.03498220209645551,0.03541217888627082,0.03578712081548042,0.03611567872422709,0.03640506729739351,0.03666127998456084,0.036889287794139615,0.03709321429279324,0.03727648504131296,0.03744195271280238,0.03759200049682805,0.03772862683222757,0.0378535144681429,0.0379680865803301,0.038073552309805136,0.03817094371945009,0.0382611458189542,0.03834492100524125,0.03842292900831611,0.03849574321917549,0.038563864102276614,0.038627730254363446,0.03868772755860746,0.03874419679295151,0.03879743997986759,0.03884772570778654,0.038895293609224176,0.038940358144686556,0.03898311181284358,0.03902372788467383,0.03906236274108282,0.039099157878922035,0.039134241638629906,0.03916773069728494,0.039199731363237046,0.039230340702299006,0.03925964752044594,0.039287733223857896,0.03931467257376877,0.03934053435080991,0.03936538194124561,0.03938927385559842,0.03941226418858335,0.03943440302795202,0.03945573681874459,0.03947630868852044,0.03949615873835789,0.039515324303753,0.03953384018898775,0.0395517388780626,0.03956905072488215,0.03958580412503621,0.03960202567122109,0.039617740294090265,0.039632971390103584,0.03964774093775393,0.03966206960338557,0.03967597683767555,0.03968948096372553,0.03970259925760285,0.039715348022075284,0.03972774265420135,0.03973979770736511,0.039751526948281234,0.039762943409439616,0.039774059437409616,0.039784886737380426,0.039795436414275055,0.039805719010741994,0.03981574454229724,0.03982552252986348,0.039835062029928106,0.03984437166252129,0.039853459637195596,0.03986233377717168,0.03987100154179948,0.03987947004747033,0.039887746087103194,0.03989583614831735,0.03990374643039341,0.03991148286011615,0.039919051106584044,0.039926456595063387,0.03993370451995807,0.039940799856960224,0.0399477473744415,0.03995455164413965,0.03996121705119091,0.03996774780355426,0.03997414794087034,0.03998042134279403,0.03998657173683687,0.039992602705752646,0.039998517694496985,0.04000432001678904,0.040010012861302,0.0400155992975063,0.04002108228118831,0.04002646465966514,0.04003174917671512,0.040036938477241664,0.0400420351116874,0.040047041540213726,0.04005196013666065,0.0400567931922998,0.04006154291939345,0.04006621145457096,0.0400708008620336,0.040075313136597714,0.04007975020658575,0.040084113936573997,0.040088406130005055,0.040092628531673,0.040096782830088246
1961-12-31,0.02862365066941706,0.02960587801562661,0.030521789672331517,0.03137453969773634,0.03216714517424561,0.03290249193615129,0.03358334006243478,0.03421232914420955,0.034791983335942495,0.03532471619922725,0.03581283534752726,0.03625854689996892,0.03666395975193842,0.037031089669924494,0.037361863217748335,0.03765812152103488,0.03792162387650289,0.03815405121238592,0.038357009406042,0.038532032464564867,0.03868058557397578,0.03880406802234872,0.038903816002006736,0.038981105295718674,0.0390371538516273,0.039073124251447745,0.03909012607629277,0.03908921817430421,0.0390714108341017,0.03903766786789717,0.038988908607967894,0.038926009820031554,0.038849807536923464,0.038761098815837745,0.03866064342226314,0.0385491654436164,0.038427354835454924,0.0382958689030337,0.038155333720858546,0.03800634549278157,0.03784947185507973,0.03768525312485992,0.03751420349603753,0.037336812185045226,0.03715354452834013,0.0369648430336944,0.036771128387172766,0.036572800417623806,0.036370239020436686,0.03616380504224468,0.03595384112818749,0.03574067253327942,0.03552460789936685,0.035305939999098444,0.03508494644827337,0.03486189038787685,0.0346370211370593,0.03441057481826396,0.034182774955658524,0.03395383304797916,0.033723949116850276,0.03349331223159944,0.03326210101154553,0.03303048410669811,0.03279862065776737,0.032566660736347626,0.03233474576610141,0.032103008925737885,0.031871575534546184,0.031640563421213665,0.03141008327662855,0.03118023899133805,0.030951127978305366,0.030722841481582594,0.030495464871491,0.030269077926875984,0.030043755104980654,0.029819565799459387,0.029596574587031466,0.029374841463254128,0.02915442206787458,0.028935367900201618,0.028717726524919263,0.028501541768747408,0.028286853908337566,0.028073699849775976,0.027862113300050728,0.027652124930824865,0.027443762534843246,0.027237051175287345,0.027032013328379057,0.02682866901952222,0.026627035953258386,0.026427129637302073,0.026228963500909343,0.02603254900782356,0.025837895764031255,0.025645011620552056,0.025453902771476758,0.02526457384745887,0.025077028004856453,0.0248912670107127,0.02470729132375581,0.024525100171591284,0.024344691624252394,0.024166062664267577,0.023989209253396954,0.02381412639618376,0.02364080820046017,0.0234692479349413,0.023299438084035593,0.023131370399994005,0.022965035952515738,0.022800425175922914,0.022637527914011926,0.02247633346268478,0.02231683061045913,0.022159007676951625,0.02200285254942528,0.021848352717487463,0.021695495306021603,0.021544267106432174,0.021394654606278915,0.02124664401737328
1962-03-31,0.02622437316614785,0.02720890879434262,0.02810884260613346,0.028932353149338844,0.029686775642571862,0.030378692557371315,0.031014014193006995,0.031598050372569464,0.032135574259652765,0.032630879180635224,0.03308782923650199,0.033509904398782646,0.03390024070513227,0.03426166610015781,0.03459673240522139,0.03490774384619835,0.03519678251970343,0.03546573113539171,0.0357162933339479,0.03595001184672704,0.036168284733200703,0.0363723799059502,0.03656344812953991,0.03674253465885423,0.036910589664083615,0.03706847757322919,0.037216985448522075,0.037356830500311806,0.03748866683058138,0.037613091488129406,0.03773064990847625,0.03784184080357285,0.03794712055930213,0.03804690719246453,0.03814158391333974,0.038231502334939244,0.0383169853656359,0.03839832981791867,0.038475808762514975,0.03854967365400305,0.03862015625125827,0.03868747035360263,0.03875181337132156,0.03881336774724697,0.03887230224435305,0.03892877311274871,0.038982925148056145,0.0390348926519205,0.03908480030428487,0.039132763956072125,0.03917889135002887,0.03922328277669422,0.03926603167174753,0.03930722516035553,0.03934694455357212,0.03938526580133657,0.03942225990616097,0.039457993301190694,0.03949252819595647,0.0395259228928093,0.03955823207673583,0.03958950708098821,0.03961979613072605,0.03964914456665513,0.039677595050457204,0.03970518775363262,0.03973196053122402,0.03975794908174951,0.03978318709454917,0.0398077063856356,0.039831537023037995,0.039854707442537336,0.03987724455460767,0.03989917384330416,0.03992051945777079,0.039941304296980104,0.03996155008826214,0.03998127746012997,0.04000050600986449,0.04001925436627972,0.04003754024805372,0.0400553805179761,0.04007279123343305,0.0400897876934231,0.040106384482371985,0.04012259551099219,0.04013843405441173,0.0401539127877787,0.04016904381953009,0.040183838722498665,0.04019830856301681,0.04021246392816382,0.040226314951290885,0.04023987133594772,0.040253142378324426,0.04026613698831374,0.04027886370928999,0.04029133073669431,0.040303545935507924,0.04031551685668979,0.04032725075264859,0.040338754591814095,0.04035003507236763,0.040361098635187685,0.040371951476061464,0.04038259955721074,0.04039304861817568,0.040403304186098034,0.04041337158544148,0.040423255947184794,0.040432962217520504,0.04044249516608977,0.04045185939378174,0.04046105934012422,0.04047009929028989,0.040478983381741565,0.040487715610537524,0.04049629983731725,0.04050473979298601,0.04051303908411599,0.04052120119808017,0.04052922950793412,0.04053712727706014,0.04054489766358711
1962-06-30,0.029647975731526582,0.029699261871484944,0.030045200285549377,0.030560661266507107,0.031162571667399375,0.03179686129854877,0.032429312102187115,0.03303916718845903,0.03361468728455892,0.034150077861540555,0.03464337817236284,0.03509502300377402,0.035506872959553154,0.03588156945863766,0.03622211343065806,0.03653159698336004,0.036813038714039695,0.037069288417777506,0.037302977545964455,0.03751649919743777,0.03771200661186329,0.03789142274172845,0.03805645597427159,0.03820861878990761,0.03834924731394641,0.03847952050923296,0.038600478285306654,0.03871303814657315,0.0388180102250212,0.038916110682073846,0.039007973546899666,0.03909416110401427,0.03917517296435733,0.039251453960134935,0.03932340100055767,0.03939136901716149,0.03945567611626944,0.03951660804399624,0.03957442205703582,0.039629350280906465,0.0396816026266761,0.039731369327596834,0.0397788231485702,0.039824121313907945,0.03986740719237154,0.03990881177287685,0.03994845495943945,0.03998644670981559,0.04002288803877347,0.040057871903926866,0.04009148398950474,0.0401238034012523,0.04015490328380346,0.04018485137028535,0.04021371047256852,0.040241538919428284,0.040268390948902166,0.040294317060289665,0.040319364330523334,0.04034357669902468,0.04036699522462972,0.040389658317715134,0.04041160195026361,0.040432859846269355,0.040453463654592244,0.040473443106115614,0.04049282615684322,0.04051163911837923,0.04052990677706892,0.040547652502932185,0.040564898349395036,0.04058166514471255,0.040597972575879646,0.04061383926573954,0.04062928284392444,0.04064432001219651,0.040658966604697755,0.04067323764356563,0.04068714739032509,0.040700709393426245,0.04071393653226101,0.04072684105795903,0.04073943463123461,0.04075172835753033,0.04076373281968,0.04077545810829283,0.04078691385004207,0.04079810923402508,0.04080905303634612,0.04081975364306043,0.04083021907160548,0.04084045699083456,0.04085047473975778,0.040860279345087,0.04086987753767254,0.040879275767912594,0.0408884802202096,0.040897496826541396,0.040906331279209944,0.040914989042825124,0.04092347536557666,0.04093179528984288,0.040939953662181595,0.04094795514274458,0.040955804214153985,0.040963505189876424,0.040971062222127416,0.04097847930933672,0.04098576030320274,0.04099290891536211,0.04099992872369878,0.04100682317831516,0.041013595607186114,0.041020249221515474,0.041026787120813014,0.04103321229770887,0.04103952764252105,0.04104573594759064,0.04105183991139856,0.04105784214247635,0.04106374516312309,0.04106955141293956,0.04107526325218992,0.04108088296500076
1962-09-30,0.02815494868608119,0.028079303477583327,0.02825222080414562,0.02859696431434807,0.029056022142546392,0.029586631224451536,0.030157307858382207,0.030745162645098394,0.031333826274933356,0.031911850519563086,0.03247147847278107,0.0330077013349187,0.03351753723576642,0.03399948183032907,0.03445309153599214,0.034878668980374956,0.035277027023520445,0.03564931301981406,0.03599687911864478,0.03632118762277416,0.03662374292911989,0.03690604352445865,0.037169549020798276,0.03741565838766403,0.037645696446241245,0.037860906391829305,0.03806244665218824,0.038251390805869305,0.038428729604426524,0.03859537438727181,0.038752161364819356,0.038899856387662315,0.03903915992709804,0.039170712073337326,0.039295097418377146,0.03941284973557463,0.0395244564011325,0.039630362526850794,0.03973097479081754,0.03982666496489333,0.03991777314618888,0.04000461070523059,0.040087462966913956,0.04016659164222835,0.04024223702953486,0.04031462000421371,0.04038394381501414,0.04045039570461497,0.04051414837087136,0.040575361284077675,0.04063418187438472,0.04069074660232097,0.040745181924212434,0.040797605163196644,0.040848125295493844,0.04089684366064148,0.04094385460351711,0.0409892460551704,0.041033100058754074,0.041075493246182926,0.04111649727055447,0.04115617919883006,0.041194601868795866,0.04123182421389453,0.041267901559135026,0.041302885890947244,0.041336826103542786,0.04136976822407263,0.04140175561863076,0.041432829180938116,0.041463027505349706,0.04149238704565748,0.04152094226101035,0.04154872575013715,0.041575768374938524,0.04160209937440626,0.041627746469732996,0.04165273596138997,0.041677092818874044,0.041700840763757324,0.041724002346611576,0.041746599018325135,0.04176865119628118,0.04179017832582221,0.04181119893738642,0.04183173069966618,0.04185179046910696,0.0418713943360367,0.041890557667689336,0.04190929514836352,0.041927620816936045,0.04194554810193083,0.041963089854327056,0.04198025837827436,0.04199706545986936,0.04201352239413421,0.04202964001032721,0.04204542869570421,0.04206089841784034,0.0420760587456128,0.042090918868937365,0.04210548761734409,0.0421197734774712,0.04213378460954972,0.04214752886294628,0.04216101379082625,0.04217424666399466,0.042187234483968224,0.04219998399532789,0.04221250169739757,0.04222479385529171,0.04223686651037098,0.04224872549014279,0.04226037641764082,0.04227182472031507,0.04228307563846229,0.042294134233223805,0.04230500539417694,0.04231569384654352,0.04232620415803802,0.04233654074537614,0.04234670788046326,0.04235670969628103,0.0423665501924891
1962-12-31,0.028857629399780153,0.029317341483960334,0.02976049633016514,0.030187764801994386,0.03059978876952004,0.030997182414520194,0.03138053347527618,0.031750404433789556,0.032107333648138316,0.0324518364325617,0.032784406087737944,0.03310551488360222,0.033415614996938674,0.03371513940587423,0.034004502743299664,0.03428410211114675,0.03455431785735827,0.03481551431729968,0.03506804052127825,0.03531223086975563,0.03554840577776455,0.03577687228996839,0.03599792466773373,0.03621184494952114,0.03641890348583731,0.03661935944993253,0.03681346132537161,0.03700144737155259,0.03718354606819692,0.03735997653978625,0.037530948960874784,0.03769666494316243,0.03785731790517198,0.03801309342533393,0.03816416957924455,0.038310717261826846,0.038452900495089544,0.03859087672214678,0.038724797088129835,0.03885480670859262,0.038981044925984525,0.039103645554737214,0.03922273711548646,0.03933844305892553,0.03945088197976373,0.03956016782124125,0.03966641007063066,0.039769713946135196,0.03987018057557484,0.039967907167233155,0.04006298717322028,0.04015551044569113,0.04024556338624217,0.04033322908879462,0.040418587476258636,0.04050171543125839,0.040582686921185544,0.040661573117836323,0.0407384425118752,0.04081336102235745,0.040886392101531825,0.040957596835134426,0.041027034038375466,0.041094760347810934,0.04116083030928252,0.04122529646210094,0.0412882094196395,0.04134961794649725,0.041409569032383645,0.04146810796287026,0.04152527838714734,0.04158112238291802,0.04163568051855598,0.04168899191264711,0.041741094291030165,0.04179202404144608,0.04184181626590076,0.04189050483084139,0.04193812241524181,0.041984700556688084,0.04203026969555136,0.04207485921733133,0.04211849749324956,0.042161211919168516,0.04220302895290902,0.04224397415003503,0.04228407219817201,0.04232334694992207,0.04236182145443605,0.04239951798770052,0.042436458081594346,0.042472662551767806,0.04250815152439444,0.042542944461843514,0.0425770601873194,0.042610516908511406,0.04264333224029627,0.04267552322653324,0.04270710636099028,0.042738097607437915,0.04276851241894572,0.042798365756415206,0.04282767210638081,0.042856445498109894,0.042884699520030954,0.042912447335517995,0.042939701698058025,0.04296647496582713,0.04299277911569983,0.04301862575671504,0.043044026143021094,0.04306899118632142,0.04309353146784128,0.04311765724983524,0.04314137848665439,0.043164704835390984,0.043187645666117984,0.04321021007174003,0.04323240687747133,0.04325424464995604,0.0432757317060451,0.043296876121243916,0.0433176857378436,0.043338168172749
1963-03-31,0.02772629774977295,0.028383006536074836,0.029046787676263817,0.029705290368113292,0.03034955529003079,0.030973268089793716,0.0315721641038644,0.032143554908278124,0.03268595288322744,0.03319877451081755,0.0336821068122883,0.03413652432501262,0.03456294644948392,0.03496252696727747,0.03533656912822196,0.03568646099854024,0.0360136268083889,0.03631949088338161,0.03660545142805471,0.03687286198054207,0.03712301880196396,0.037357152821528,0.03757642504561473,0.03778192456960064,0.0379746685157604,0.03815560336813384,0.038325607292918125,0.038485493126565594,0.03863601178804183,0.0387778559304379,0.038911663693414034,0.039038022454268385,0.039157472503780294,0.03927051059499006,0.03937759333004847,0.03947914036324519,0.039575537408145386,0.039667139044101,0.039754271322794243,0.039837234179346565,0.03991630365522601,0.039991733941982896,0.04006375925595093,0.040132595554638995,0.0401984421057394,0.040261482919596976,0.04032188805569972,0.040379814813328696,0.04043540881599102,0.040488804998690654,0.040540128506495535,0.04058949551225556,0.04063701396073097,0.0406827842458118,0.04072689982695708,0.04076944779045912,0.04081050936064746,0.04085016036569034,0.040888471662227685,0.0409255095226794,0.04096133598871471,0.04099600919403956,0.04102958365936074,0.04106211056211181,0.04109363798327965,0.04112421113344482,0.04115387255994617,0.04118266233689627,0.04121061823960758,0.041237775904839784,0.04126416897814261,0.041289829249447046,0.04131478677794703,0.04133907000721501,0.04136270587140472,0.04138571989331464,0.04140813627501209,0.04142997798165315,0.04145126681907414,0.04147202350567733,0.041492267739085376,0.04151201825799603,0.041531292899629084,0.0415501086531225,0.041568481709202826,0.04158642750642591,0.041603960774258104,0.041621095573244345,0.041637845332488384,0.04165422288465076,0.041670240498652845,0.04168590991025924,0.041701242350696305,0.041716248573451624,0.041730938879387114,0.041745323140287775,0.04175941082095799,0.04177321099996861,0.04178673238914941,0.04179998335191442,0.041812971920500645,0.04182570581219424,0.04183819244461291,0.04185043895010763,0.04186245218934236,0.04187423876410592,0.04188580502940578,0.041897157104890885,0.041908300885645705,0.04191924205239617,0.04192998608116404,0.041940538252404326,0.04195090365965782,0.041961087217748265,0.041971093670552115,0.04198092759836633,0.04199059342489862,0.04200009542390219,0.04200943772547606,0.04201862432205043,0.04202765907407528,0.04203654571542923,0.04204528785856461,0.04205388899940351
1963-06-30,0.029430273420213426,0.02923543247670567,0.029524976542570584,0.03008338189706843,0.030774007576093325,0.031512169680084516,0.03224710405969544,0.03294993771781002,0.03360571147936006,0.03420812561032134,0.034756108760662666,0.035251602336157484,0.03569815063058792,0.036100021509345374,0.03646167345877346,0.03678744629149602,0.03708139420513519,0.037347207692302285,0.037588189393649094,0.03780726136505826,0.038006989425981005,0.03818961564502354,0.03835709353202861,0.038511122771090804,0.03865318176864384,0.038784557188208446,0.03890637018774299,0.039019599392513905,0.03912510080907237,0.039223624968793176,0.03931583161794642,0.03940230226822045,0.03948355090143172,0.039560033093804806,0.03963215379409401,0.0397002739590725,0.03976471622122462,0.03982576973763441,0.039883694346328456,0.0399387241366517,0.03999107052341731,0.04004092490028377,0.04008846093575931,0.040133836565108966,0.04017719572295683,0.040218669854283184,0.04025837923558864,0.04029643413304723,0.04033293582033227,0.04036797747533959,0.04040164497213569,0.04043401758202962,0.04046516859562796,0.040495165876015725,0.04052407235175945,0.04055194645720606,0.04057884252651625,0.04060481114699258,0.040629899476515255,0.04065415152926187,0.040677608433342505,0.04070030866351554,0.0407222882517494,0.0407435809780503,0.04076421854367968,0.04078423072862757,0.04080364553498605,0.04082248931767352,0.04084078690379274,0.040858561701758805,0.04087583580120558,0.040892630064566976,0.04090896421113108,0.04092485689427947,0.040940325772547324,0.040955387575073644,0.04097005816195155,0.04098435257993629,0.04099828511392218,0.041011869334558956,0.04102511814234089,0.04103804380846984,0.04105065801276456,0.04106297187886188,0.04107499600693349,0.041086740504119756,0.04109821501286501,0.04110942873732062,0.04112039046796826,0.04113110860460152,0.0411415911777923,0.0411518458689572,0.04116188002912931,0.04117170069653181,0.04118131461304162,0.04119072823962415,0.04119994777081322,0.04120897914830455,0.04121782807372536,0.04122650002063775,0.04123500024582911,0.041243333799938275,0.041251505537462804,0.04125952012618878,0.04126738205608188,0.041275095647675106,0.04128266505998623,0.04129009429799528,0.0412973872197106,0.04130454754284927,0.04131157885115662,0.04131848460038705,0.041325268123967376,0.041331932638362094,0.04133848124815863,0.04134491695088972,0.041351242641608305,0.041357461117229974,0.04136357508065631,0.04136958714469221,0.041375499835768846,0.04138131559748356,0.041387036793967144,0.04139266571308809
1963-09-30,0.03286249330861574,0.03318512280948281,0.03359129036869037,0.034039812482092396,0.034502801578363766,0.03496185129656087,0.035405261102892854,0.035826024779752774,0.03622037913171015,0.0365867625440833,0.036925072541442436,0.03723614075999357,0.03752136540211085,0.03778245724381128,0.03802126707574635,0.03823967116053892,0.03843949769067246,0.03862248193081384,0.038790241171131445,0.038944263133646614,0.03908590330626419,0.03921638800970443,0.03933682096478972,0.0394481918201277,0.0395513855959455,0.03964719235223138,0.03973631663778219,0.03981938645009391,0.03989696155537489,0.039969541098704764,0.040037570487707085,0.040101447567164265,0.0401615281226366,0.04021813076255851,0.04027154123347482,0.04032201622417622,0.040369786712989277,0.04041506090941069,0.0404580268373585,0.040498854603021786,0.040537698385939,0.04057469818771922,0.04060998136885838,0.040643664000456325,0.04067585205433632,0.040706642452108144,0.040736123991087905,0.04076437816266882,0.04079147987670398,0.040817498103684305,0.040842496444947966,0.040866533639812096,0.040889664017351716,0.040911937899540375,0.04093340196159281,0.04095409955459336,0.04097407099484033,0.04099335382376974,0.0410119830418335,0.04102999131928246,0.04104740918643792,0.04106426520571702,0.04108058612740115,0.04109639703089644,0.04111172145302699,0.041126581504719414,0.04114099797727919,0.041154990439320666,0.0411685773252918,0.04118177601642865,0.04119460291488214,0.04120707351167741,0.04121920244909529,0.041231003578001316,0.04124249001059291,0.04125367416898547,0.04126456783001498,0.0412751821665962,0.04128552778594094,0.04129561476491125,0.04130545268275441,0.041315050651443495,0.0413244173438249,0.041333561019755806,0.041342489550396794,0.041351210440809937,0.041359730850998436,0.0413680576155119,0.04137619726173,0.04138415602692728,0.04139193987421283,0.04139955450743047,0.0414070053850977,0.04141429773345484,0.041421436558690176,0.041428426658400894,0.04143527263234523,0.04144197889253622,0.041448549672723836,0.04145498903730805,0.04146130088972256,0.04146748898032521,0.04147355691382893,0.04147950815630385,0.04148534604177933,0.04149107377847233,0.04149669445466644,0.041502211044264395,0.04150762641203489,0.04151294331857321,0.04151816442499375,0.04152329229737107,0.04152832941094526,0.041533278154105874,0.04153814083216806,0.0415429196709533,0.041547616820186664,0.04155223435672115,0.041556774287599615,0.041561238552963425,0.04156562902881709,0.04156994752965677,0.04157419581097059,0.04157837557161808
